method,image_id,path,relative_path,category,split,defect_type,sample_id,label,score
Fusion Max,breakfast_box/test/structural_anomalies/059,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\059.png,breakfast_box/test/structural_anomalies/059.png,breakfast_box,test,structural_anomalies,59,1,1.2149071296742961
Fusion Max,breakfast_box/test/structural_anomalies/060,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\060.png,breakfast_box/test/structural_anomalies/060.png,breakfast_box,test,structural_anomalies,60,1,0.8505806306107204
Fusion Max,breakfast_box/test/structural_anomalies/061,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\061.png,breakfast_box/test/structural_anomalies/061.png,breakfast_box,test,structural_anomalies,61,1,0.9386458986006402
Fusion Max,breakfast_box/test/structural_anomalies/062,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\062.png,breakfast_box/test/structural_anomalies/062.png,breakfast_box,test,structural_anomalies,62,1,1.20562679717566
Fusion Max,breakfast_box/test/structural_anomalies/063,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\063.png,breakfast_box/test/structural_anomalies/063.png,breakfast_box,test,structural_anomalies,63,1,1.483722134861609
Fusion Max,breakfast_box/test/structural_anomalies/064,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\064.png,breakfast_box/test/structural_anomalies/064.png,breakfast_box,test,structural_anomalies,64,1,1.1559962096549947
Fusion Max,breakfast_box/test/structural_anomalies/065,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\065.png,breakfast_box/test/structural_anomalies/065.png,breakfast_box,test,structural_anomalies,65,1,1.0059601204358304
Fusion Max,breakfast_box/test/structural_anomalies/066,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\066.png,breakfast_box/test/structural_anomalies/066.png,breakfast_box,test,structural_anomalies,66,1,0.7039351394764357
Fusion Max,breakfast_box/test/structural_anomalies/067,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\067.png,breakfast_box/test/structural_anomalies/067.png,breakfast_box,test,structural_anomalies,67,1,2.8125305011168433
Fusion Max,breakfast_box/test/structural_anomalies/068,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\068.png,breakfast_box/test/structural_anomalies/068.png,breakfast_box,test,structural_anomalies,68,1,1.288203668853544
Fusion Max,breakfast_box/test/structural_anomalies/069,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\069.png,breakfast_box/test/structural_anomalies/069.png,breakfast_box,test,structural_anomalies,69,1,0.5660319359475485
Fusion Max,breakfast_box/test/structural_anomalies/070,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\070.png,breakfast_box/test/structural_anomalies/070.png,breakfast_box,test,structural_anomalies,70,1,2.859116313997091
Fusion Max,breakfast_box/test/structural_anomalies/071,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\071.png,breakfast_box/test/structural_anomalies/071.png,breakfast_box,test,structural_anomalies,71,1,1.4236629501679172
Fusion Max,breakfast_box/test/structural_anomalies/072,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\072.png,breakfast_box/test/structural_anomalies/072.png,breakfast_box,test,structural_anomalies,72,1,1.4691272628807255
Fusion Max,breakfast_box/test/structural_anomalies/073,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\073.png,breakfast_box/test/structural_anomalies/073.png,breakfast_box,test,structural_anomalies,73,1,1.16606356691544
Fusion Max,breakfast_box/test/structural_anomalies/074,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\074.png,breakfast_box/test/structural_anomalies/074.png,breakfast_box,test,structural_anomalies,74,1,3.698784251098863
Fusion Max,breakfast_box/test/structural_anomalies/075,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\075.png,breakfast_box/test/structural_anomalies/075.png,breakfast_box,test,structural_anomalies,75,1,2.5873006208772242
Fusion Max,breakfast_box/test/structural_anomalies/076,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\076.png,breakfast_box/test/structural_anomalies/076.png,breakfast_box,test,structural_anomalies,76,1,4.197347028967527
Fusion Max,breakfast_box/test/structural_anomalies/077,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\077.png,breakfast_box/test/structural_anomalies/077.png,breakfast_box,test,structural_anomalies,77,1,5.895528340535829
Fusion Max,breakfast_box/test/structural_anomalies/078,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\078.png,breakfast_box/test/structural_anomalies/078.png,breakfast_box,test,structural_anomalies,78,1,4.323305662256276
Fusion Max,breakfast_box/test/structural_anomalies/079,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\079.png,breakfast_box/test/structural_anomalies/079.png,breakfast_box,test,structural_anomalies,79,1,7.65398636826532
Fusion Max,breakfast_box/test/structural_anomalies/080,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\080.png,breakfast_box/test/structural_anomalies/080.png,breakfast_box,test,structural_anomalies,80,1,5.21603477746018
Fusion Max,breakfast_box/test/structural_anomalies/081,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\081.png,breakfast_box/test/structural_anomalies/081.png,breakfast_box,test,structural_anomalies,81,1,4.933800526818679
Fusion Max,breakfast_box/test/structural_anomalies/082,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\082.png,breakfast_box/test/structural_anomalies/082.png,breakfast_box,test,structural_anomalies,82,1,3.5304720917068755
Fusion Max,breakfast_box/test/structural_anomalies/083,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\083.png,breakfast_box/test/structural_anomalies/083.png,breakfast_box,test,structural_anomalies,83,1,3.9898712041963296
Fusion Max,breakfast_box/test/structural_anomalies/084,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\084.png,breakfast_box/test/structural_anomalies/084.png,breakfast_box,test,structural_anomalies,84,1,2.4652286864119772
Fusion Max,breakfast_box/test/structural_anomalies/085,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\085.png,breakfast_box/test/structural_anomalies/085.png,breakfast_box,test,structural_anomalies,85,1,6.007889754281274
Fusion Max,breakfast_box/test/structural_anomalies/086,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\086.png,breakfast_box/test/structural_anomalies/086.png,breakfast_box,test,structural_anomalies,86,1,2.506201037976484
Fusion Max,breakfast_box/test/structural_anomalies/087,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\087.png,breakfast_box/test/structural_anomalies/087.png,breakfast_box,test,structural_anomalies,87,1,3.4886315869413136
Fusion Max,breakfast_box/test/structural_anomalies/088,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\088.png,breakfast_box/test/structural_anomalies/088.png,breakfast_box,test,structural_anomalies,88,1,3.321081170116975
Fusion Max,breakfast_box/test/structural_anomalies/089,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\structural_anomalies\089.png,breakfast_box/test/structural_anomalies/089.png,breakfast_box,test,structural_anomalies,89,1,5.8734630816751165
Fusion Max,breakfast_box/validation/good/000,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\000.png,breakfast_box/validation/good/000.png,breakfast_box,validation,good,0,0,2.1300269281835105
Fusion Max,breakfast_box/validation/good/001,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\001.png,breakfast_box/validation/good/001.png,breakfast_box,validation,good,1,0,1.2903818076487636
Fusion Max,breakfast_box/validation/good/002,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\002.png,breakfast_box/validation/good/002.png,breakfast_box,validation,good,2,0,3.569219254739563
Fusion Max,breakfast_box/validation/good/003,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\003.png,breakfast_box/validation/good/003.png,breakfast_box,validation,good,3,0,1.008793842731008
Fusion Max,breakfast_box/validation/good/004,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\004.png,breakfast_box/validation/good/004.png,breakfast_box,validation,good,4,0,1.5751878392853222
Fusion Max,breakfast_box/validation/good/005,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\005.png,breakfast_box/validation/good/005.png,breakfast_box,validation,good,5,0,1.5255231060125702
Fusion Max,breakfast_box/validation/good/006,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\006.png,breakfast_box/validation/good/006.png,breakfast_box,validation,good,6,0,2.8621922106345346
Fusion Max,breakfast_box/validation/good/007,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\007.png,breakfast_box/validation/good/007.png,breakfast_box,validation,good,7,0,3.1403893358976926
Fusion Max,breakfast_box/validation/good/008,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\008.png,breakfast_box/validation/good/008.png,breakfast_box,validation,good,8,0,2.8417793933256177
Fusion Max,breakfast_box/validation/good/009,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\009.png,breakfast_box/validation/good/009.png,breakfast_box,validation,good,9,0,1.9129839475302117
Fusion Max,breakfast_box/validation/good/010,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\010.png,breakfast_box/validation/good/010.png,breakfast_box,validation,good,10,0,1.9667523904163215
Fusion Max,breakfast_box/validation/good/011,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\011.png,breakfast_box/validation/good/011.png,breakfast_box,validation,good,11,0,1.32933614302338
Fusion Max,breakfast_box/validation/good/012,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\012.png,breakfast_box/validation/good/012.png,breakfast_box,validation,good,12,0,0.788142405168314
Fusion Max,breakfast_box/validation/good/013,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\013.png,breakfast_box/validation/good/013.png,breakfast_box,validation,good,13,0,2.7769104213469227
Fusion Max,breakfast_box/validation/good/014,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\014.png,breakfast_box/validation/good/014.png,breakfast_box,validation,good,14,0,1.7606515281774118
Fusion Max,breakfast_box/validation/good/015,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\015.png,breakfast_box/validation/good/015.png,breakfast_box,validation,good,15,0,1.628967996555658
Fusion Max,breakfast_box/validation/good/016,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\016.png,breakfast_box/validation/good/016.png,breakfast_box,validation,good,16,0,2.180112536119046
Fusion Max,breakfast_box/validation/good/017,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\017.png,breakfast_box/validation/good/017.png,breakfast_box,validation,good,17,0,1.9242350101827594
Fusion Max,breakfast_box/validation/good/018,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\018.png,breakfast_box/validation/good/018.png,breakfast_box,validation,good,18,0,0.8032582461485878
Fusion Max,breakfast_box/validation/good/019,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\019.png,breakfast_box/validation/good/019.png,breakfast_box,validation,good,19,0,1.3012096197466418
Fusion Max,breakfast_box/validation/good/020,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\020.png,breakfast_box/validation/good/020.png,breakfast_box,validation,good,20,0,1.9904685989240007
Fusion Max,breakfast_box/validation/good/021,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\021.png,breakfast_box/validation/good/021.png,breakfast_box,validation,good,21,0,1.5991284223698436
Fusion Max,breakfast_box/validation/good/022,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\022.png,breakfast_box/validation/good/022.png,breakfast_box,validation,good,22,0,1.7017208371080763
Fusion Max,breakfast_box/validation/good/023,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\023.png,breakfast_box/validation/good/023.png,breakfast_box,validation,good,23,0,1.8485014383253102
Fusion Max,breakfast_box/validation/good/024,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\024.png,breakfast_box/validation/good/024.png,breakfast_box,validation,good,24,0,0.625939939128625
Fusion Max,breakfast_box/validation/good/025,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\025.png,breakfast_box/validation/good/025.png,breakfast_box,validation,good,25,0,1.9505050413331448
Fusion Max,breakfast_box/validation/good/026,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\026.png,breakfast_box/validation/good/026.png,breakfast_box,validation,good,26,0,1.8873391283333003
Fusion Max,breakfast_box/validation/good/027,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\027.png,breakfast_box/validation/good/027.png,breakfast_box,validation,good,27,0,1.4246493066335908
Fusion Max,breakfast_box/validation/good/028,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\028.png,breakfast_box/validation/good/028.png,breakfast_box,validation,good,28,0,1.7707268979159343
Fusion Max,breakfast_box/validation/good/029,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\029.png,breakfast_box/validation/good/029.png,breakfast_box,validation,good,29,0,3.0109962706872895
Fusion Max,breakfast_box/validation/good/030,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\validation\good\030.png,breakfast_box/validation/good/030.png,breakfast_box,validation,good,30,0,2.2534786483313076
